,category,date_time,headline,link
884,technology, 4 June 2020,Searching 'Racist' on Twitter Brings Up Trump as Top Result,https://gadgets.ndtv.com/social-networking/news/searching-racist-on-twitter-brings-up-trump-as-top-result-2240404
885,technology, 4 June 2020,"Redmi Earbuds S See Over 1,00,000 Units Sold in One Week: Xiaomi",https://gadgets.ndtv.com/audio/news/xiaomi-redmi-earbuds-s-100000-units-sold-one-week-manu-kumar-jain-2240491
886,lifestyle," May 26, 2020  8:49:50 pm",Shruti Seth’s no-fuss workout is motivating; check it out,https://indianexpress.com/article/lifestyle/fitness/shararat-fame-shruti-seth-workout-motivation-inspiration-fitness-goals-wall-sit-exercises-benefits-core-glutes-lower-body-lockdown-fitness-goals-6409554/
887,india," June 7, 2020  5:37:34 pm",J&K: Five militants killed in encounter with security forces in Shopian,https://indianexpress.com/article/india/encounter-south-kashmir-shopian-6446732/
888,sports," June 7, 2020  8:04:24 am",Darren Sammy alleges racist abuse while playing IPL,https://indianexpress.com/article/sports/cricket/darren-sammy-alleges-racist-abuse-ipl-6446351/
889,india," June 7, 2020  5:54:39 am","UP police file charges against 83 Tablighis, 57 of them foreigners",https://indianexpress.com/article/india/up-police-file-charges-against-83-tablighis-57-of-them-foreigners-6446468/
890,sports," June 4, 2020  10:52:16 pm",Subrata Paul joins Hyderabad FC on 2-year deal,https://indianexpress.com/article/sports/football/subrata-paul-joins-hyderabad-fc-on-2-year-deal-6443032/
891,entertainment," June 2, 2020  6:42:11 pm",Bollywood news on June 2: Richa Chadha shares concerns as cyclone Nisarga approaches Mumbai and more,https://indianexpress.com/article/entertainment/bollywood/bollywood-news-on-june-1-wajid-khan-6437041/
892,india," June 8, 2020  6:17:09 am",J&K: Markets to open in orange zones,https://indianexpress.com/article/india/coronavirus-jk-markets-to-open-in-orange-zones-6447735/
893,sports," June 4, 2020  8:07:21 am",Premier League: Five most memorable Arsenal vs Manchester City clashes over the years,https://indianexpress.com/article/sports/football/premier-league-five-most-memorable-arsenal-vs-manchester-city-clashes-6440688/
894,sports," June 8, 2020  2:42:27 pm","How New Zealand became coronavirus-free, Jimmy Neesham lists 3 attributes",https://indianexpress.com/article/sports/cricket/how-new-zealand-became-coronavirus-free-jimmy-neesham-6448574/
895,sports," June 6, 2020  10:19:23 pm","Hamza Koya, Santosh Trophy veteran, dies after testing positive for Covid-19",https://indianexpress.com/article/sports/football/e-hamsakoya-footballer-covid-19-positive-death-6445694/
896,lifestyle," June 5, 2020  10:00:35 am",Your toothpaste is good for a lot more than just your teeth,https://indianexpress.com/article/lifestyle/life-style/besides-dental-hygiene-heres-what-else-your-toothpaste-can-do-6442291/
897,sports," June 6, 2020  8:13:56 am",Yuvraj Singh apologises for ‘unintentional’ casteist remark,https://indianexpress.com/article/sports/cricket/i-would-like-to-express-regret-yuvraj-singh-on-his-alleged-casteist-remark-6443842/
898,lifestyle," June 4, 2020  11:40:58 am",Improve your gut health with these expert tips,https://indianexpress.com/article/lifestyle/health/easy-expert-tips-gut-health-immunity-prebiotics-probiotics-curd-bacteria-6440404/
899,india," June 5, 2020  4:41:28 pm",NGT notice to Telangana minister K T Rama Rao over ‘illegal’ farmhouse,https://indianexpress.com/article/india/ngt-notice-to-telangana-minister-k-t-rama-rao-over-illegal-farmhouse-6444179/
900,india," June 5, 2020  10:56:01 pm",IMD and IndiGo airlines sign MoU for aircraft observations,https://indianexpress.com/article/india/imd-and-indigo-airlines-sign-mou-for-aircraft-observations-6444675/
901,sports," June 5, 2020  4:40:50 pm",Virat Kohli only cricketer in top 10 highest-earning athletes on Instagram,https://indianexpress.com/article/sports/cricket/virat-kohli-top-10-highest-earning-athletes-instagram-6444024/
902,entertainment," June 5, 2020  8:54:54 am",South Cinema news on June 4: Allu Arjun celebrates 10 years of Vedam,https://indianexpress.com/article/entertainment/regional/south-cinema-news-on-june-3-6436893/
903,technology, 3 June 2020,"Honor Play 4 Will Come With Infrared Camera to Measure Body Temperature, Company Claims",https://gadgets.ndtv.com/mobiles/news/honor-play-4-pro-infrared-camera-body-temperature-sensor-covid-19-detection-2239881
904,lifestyle," June 5, 2020  10:50:24 am","Matters of the mind: For seniors feeling anxious during Covid-19, here is how to dig deep and stay strong",https://indianexpress.com/article/lifestyle/life-style/matters-of-the-mind-seniors-feeling-anxious-during-covid-19-how-to-dig-deep-stay-strong-6440405/
905,sports," June 4, 2020  1:50:34 pm","Sam Billings doesn’t want to be pigeon-holed as limited-overs cricketer, eyes Test success",https://indianexpress.com/article/sports/cricket/sam-billings-limited-overs-cricketer-eyes-test-success-6442298/
906,technology, 4 June 2020,Fitbit Launches Low-Cost Emergency Ventilator ‘Fitbit Flow’ for COVID-19 Pandemic,https://gadgets.ndtv.com/others/news/fitbit-flow-ventilator-launch-fda-approved-features-2240502
907,lifestyle," May 28, 2020  7:03:03 pm","Amid lockdown, are chemotherapy and cancer care at home the way forward?",https://indianexpress.com/article/lifestyle/health/coronavirus-pandemic-covid19-lockdown-cancer-chemotherapy-home-patients-oncologist-6427000/
908,technology, 4 June 2020,"Realme X3 Models Spotted on Google Play Listing, India’s BIS Certification Page: Report",https://gadgets.ndtv.com/mobiles/news/realme-x3-google-play-console-listing-bis-india-launch-price-2240468
909,india," June 5, 2020  2:25:50 am","Maharashtra: Elections in 12,668 gram panchayats postponed",https://indianexpress.com/article/india/maharashtra-elections-in-12668-gram-panchayats-postponed-6443265/
910,technology, 4 June 2020,"Amazon Sued Over Warehouses After New York Worker Brings Coronavirus Home, Cousin Dies",https://gadgets.ndtv.com/internet/news/amazon-sued-over-warehouses-after-new-york-worker-brings-coronavirus-home-cousin-dies-2240481
911,entertainment," May 31, 2020  9:06:35 am","Apurva Asrani buys house with partner Siddhant, says ‘it’s time LGBTQ families are normalised’",https://indianexpress.com/article/entertainment/bollywood/apurva-asrani-buys-house-with-partner-siddhant-6434387/
912,sports," June 4, 2020  12:25:07 pm","Germany, Portugal contenders to host Champions League final",https://indianexpress.com/article/sports/football/germany-portugal-contenders-to-host-champions-league-final-6442101/
913,technology, 8 June 2020,"Boat Airdopes 441 True Wireless Earphones Launched in India, Priced at Rs. 2,499",https://gadgets.ndtv.com/audio/news/boat-airdopes-441-true-wireless-earphones-price-in-india-rs-2499-launch-specifications-2242499
914,lifestyle," May 29, 2020  4:40:52 pm","Travelling the world, one click at a time",https://indianexpress.com/article/lifestyle/destination-of-the-week/travelling-the-world-one-click-at-a-time-armchair-travel-6432939/
915,lifestyle," June 2, 2020  3:00:03 pm",Here’s why you should not peel the skin after a sunburn,https://indianexpress.com/article/lifestyle/life-style/heres-why-you-should-not-peel-the-skin-after-a-sunburn-6438564/
916,entertainment," June 8, 2020  1:28:56 pm",MasterChef Australia Back to Win: Callum makes it to top 10,https://indianexpress.com/article/entertainment/television/masterchef-australia-week-8-review-callum-top-10-6447225/
917,technology, 3 June 2020,"Twitter Names Ex Google CFO Pichette as Chair, Kordestani to Stay On",https://gadgets.ndtv.com/social-networking/news/twitter-names-ex-google-cfo-pichette-as-chair-kordestani-to-stay-on-2239859
918,technology, 4 June 2020,Global Smartphones Shipments to Fall 12 Percent in 2020 Due to Coronavirus: IDC,https://gadgets.ndtv.com/mobiles/news/idc-2020-global-smartphone-shipments-prediction-12-percent-drop-coronavirus-2240400
919,lifestyle," May 25, 2020  5:34:29 pm",Beanpole: A moving tale of women and war,https://indianexpress.com/article/lifestyle/art-and-culture/beanpole-a-moving-tale-of-women-and-war-kantemir-balagov-6426716/
920,technology, 8 June 2020,"Facebook Working on Dark Mode, Coronavirus Tracker, and More for Android App: Report",https://gadgets.ndtv.com/apps/news/facebook-dark-mode-coronavirus-tracker-time-on-app-revamp-ui-android-2242488
921,sports," June 3, 2020  2:30:55 pm",‘This country is a joke’: HS Prannoy hits out at Arjuna Award selection criteria,https://indianexpress.com/article/sports/badminton/hs-prannoy-hits-out-at-arjuna-awards-selection-criteria/
922,lifestyle," June 4, 2020  5:30:51 pm",Hacks to reheat leftover pizza so it still tastes good,https://indianexpress.com/article/lifestyle/food-wine/hacks-to-reheat-leftover-pizza-6442249/
923,lifestyle," May 29, 2020  5:31:11 pm",Lockdown hairstyle: People want Abhishek Bachchan’s signature hairband look,https://indianexpress.com/article/lifestyle/fashion/lockdown-hairstyle-people-want-abhishek-bachchans-signature-hairband-look-6432982/
924,india," June 5, 2020  10:26:27 pm","Ahead of June 6 talks, India, China agree to ‘peaceful discussion’ on border tension",https://indianexpress.com/article/india/india-china-ladakh-border-lac-talks-6444554/
925,lifestyle," June 6, 2020  10:42:30 pm",Try this guilt free non-fried gulab jamun tonight,https://indianexpress.com/article/lifestyle/food-wine/non-fried-gulab-jamun-easy-recipes-milk-powder-neha-deepak-shah-6428152/
926,sports," June 5, 2020  8:03:09 pm",Umar Akmal’s appeal against ban to be heard on June 11: PCB,https://indianexpress.com/article/sports/cricket/umar-akmals-appeal-against-ban-to-be-heard-on-june-11-pcb-6444497/
927,india," June 8, 2020  12:44:35 pm",Unlock 1.0 top developments: Yogi offers prayers at Gorakhnath; traffic snarls make a comeback,https://indianexpress.com/article/india/india-unlock-1-0-temples-churches-mosques-shopping-malls-restaurants-open-6448326/
928,technology, 5 June 2020,"Mitron App, a TikTok Clone, Is Back on Google Play Just Days After Being Removed",https://gadgets.ndtv.com/apps/news/mitron-back-in-google-play-store-brief-removal-2241331
929,india," June 7, 2020  8:00:16 pm",Over 800 ASI monuments which have places of worship to open from June 8,https://indianexpress.com/article/india/taj-mahal-archeological-survey-of-india-asi-6447274/
930,lifestyle," June 8, 2020  9:08:46 am",Beat the heat with this all-time summer favourite drink,https://indianexpress.com/article/lifestyle/food-wine/beat-the-heat-summer-favourite-drink-shikanji-amrita-kaur-ayurveda-easy-recipes-6445388/
931,technology, 3 June 2020,"Samsung Galaxy M11 vs Samsung Galaxy M01: Price in India, Specifications Compared",https://gadgets.ndtv.com/mobiles/news/samsung-m11-vs-samsung-m01-price-in-india-specifications-galaxy-comparison-2239565
932,lifestyle," June 5, 2020  10:31:53 am",Designer Amit Aggarwal: The industry must cater to a modern idea of fashion,https://indianexpress.com/article/lifestyle/fashion/designer-amit-aggarwal-fashion-industry-interview-6439393/
933,entertainment," June 7, 2020  9:23:53 am","Kanye West attends Chicago protest, donates 2 million dollars to victims",https://indianexpress.com/article/entertainment/music/kanye-west-attends-chicago-protest-donates-2-million-dollars-to-victims-6446738/
934,india," June 5, 2020  12:40:49 pm","Express interview: ‘If LAC not marked soon, build-up like on LoC likely,’ says ex-Army chief",https://indianexpress.com/article/india/express-interview-vp-malik-lac-india-china-6443187/
935,entertainment," May 31, 2020  1:58:50 pm",TV Rewind | Jane the Virgin: The self-aware soap opera,https://indianexpress.com/article/entertainment/television/tv-rewind-jane-the-virgin-self-aware-soap-opera-6432795/
936,india," June 6, 2020  2:11:24 am","Ahead of Security Council election, India stresses on ‘dialogue, mutual respect’",https://indianexpress.com/article/india/ahead-of-security-council-election-india-stresses-on-dialogue-mutual-respect-6444847/
937,lifestyle," June 6, 2020  10:00:51 am",Five easy steps to start your journey to a zero waste kitchen,https://indianexpress.com/article/lifestyle/life-style/five-easy-steps-to-start-your-journey-of-a-zero-waste-kitchen-6444365/
938,lifestyle," June 2, 2020  6:28:35 pm",Nike takes stand against racism with a powerful ad,https://indianexpress.com/article/lifestyle/life-style/nike-takes-a-stand-against-racism-with-a-powerful-ad-6437032/
939,lifestyle," May 27, 2020  12:01:59 pm",Amitabh Bachchan asks why tongue biting hurts but not when done intentionally,https://indianexpress.com/article/lifestyle/health/amitabh-bachchan-why-it-hurts-when-we-bite-tongue-accidentally-6427920/
940,lifestyle," May 30, 2020  12:12:18 pm",Lakme Fashion Week to launch ‘Virtual Showroom’ to support fashion industry,https://indianexpress.com/article/lifestyle/fashion/lakme-fashion-week-to-launch-virtual-showroom-to-support-fashion-industry-6434247/
941,india," June 5, 2020  5:47:01 am",Noida apparel export cluster asks govt to immediately provide 2 lakh tailors & staff,https://indianexpress.com/article/india/noida-apparel-export-cluster-asks-govt-to-immediately-provide-2-lakh-tailors-staff-6443374/
942,sports," June 3, 2020  8:04:51 pm","After online shooting championship, it’s time for online league",https://indianexpress.com/article/sports/sport-others/after-online-shooting-championship-its-time-for-online-league-6441219/
943,entertainment," June 8, 2020  2:37:25 pm",Akshay Kumar-starrer Good Newwz to re-release in Dubai,https://indianexpress.com/article/entertainment/bollywood/akshay-kareena-good-newwz-to-re-release-in-dubai-6448546/
944,entertainment," June 5, 2020  8:29:15 am",Best Basu Chatterjee films you can watch online,https://indianexpress.com/article/entertainment/bollywood/best-basu-chatterjee-films-watch-online-6442388/
945,lifestyle," May 31, 2020  4:54:32 pm","This summer, heal your skin with a homemade vitamin C enriched face pack",https://indianexpress.com/article/lifestyle/life-style/this-summer-heal-your-skin-with-a-homemade-vitamin-c-enriched-face-pack-6435737/
946,lifestyle," May 30, 2020  1:15:41 pm",World Multiple Sclerosis Day: All you need to know about the condition,https://indianexpress.com/article/lifestyle/health/multiple-sclerosis-need-to-know-symptoms-diagnosis-treatment-6433334/
947,india," June 5, 2020  6:14:14 am",Kanpur medical college principal removed after Tablighi diatribe video,https://indianexpress.com/article/india/kanpur-medical-college-principal-removed-after-tablighi-diatribe-video-6443386/
